episode/score,_step,episode/cost,_runtime,episode/cost_ema,episode/speed_average,episode/length,_timestamp,episode/arrive_rate,eval_episode/length,eval_episode/arrive_rate,eval_episode/score,eval_episode/cost,eval_episode/speed_average,eval_episode/cost_ema,eval/cost_rate,timer/agent.report_frac,eval/prior_ent_mag,train/action_max,train/cost_max_data,train/imag_weight_dist,eval_replay/inserts,eval/prior_ent_std,train/post_ent_std,train/cost_pos_loss,train/extr_return_raw_dist,eval/cost_pos_acc,timer/dataset_eval_count,train/policy_entropy_max,eval/post_ent_dist,eval/prior_ent_dist,train/action_dist,train/cost_loss_std,train/policy_entropy_min,train/policy_logprob_dist,train/policy_randomness_dist,timer/env.step_max,train/extr_cost_critic_dist,train/cont_pos_loss,train/action_min,train/cont_pred,eval/cost_max_pred,report/dyn_loss_mean,train/post_ent_dist,report/cont_pos_loss,train/rep_loss_std,train/extr_return_normed_mag,train/extr_return_normed_dist,train/adv_dist,timer/agent.save_avg,train/prior_ent_dist,report/post_ent_dist,train/extr_return_normed_max,train/policy_entropy_dist,train/extr_reward_dist,report/prior_ent_dist,replay/insert_wait_avg,report/rep_loss_std,report/cost_rate,train/policy_randomness_mag,timer/agent.save_total,train/extr_critic_dist,eval/cont_avg,train/reward_pred,timer/agent.report_total,report/post_ent_mag,timer/replay._sample_total,train/policy_logprob_mag,train/prior_ent_max,report/cost_loss_std,report/reward_loss_mean,eval/reward_loss_mean,timer/dataset_train_max,report/cont_pred,train/reward_rate,eval/dyn_loss_mean,train/extr_critic_std,eval/cont_loss_std,train/model_opt_grad_steps,replay/sample_wait_frac,eval/rep_loss_mean,eval/model_loss_std,timer/agent.report_max,train/cost_neg_acc,eval_replay/size,train/action_mean,train/reward_neg_acc,eval/cost_pos_loss,train/extr_critic_critic_opt_loss,timer/replay._sample_avg,timer/env.step_min,train/observation_loss_std,eval/reward_pos_acc,report/cost_max_pred,train/cost_pos_acc,eval/post_ent_mean,train/extr_critic_max,train/cost_neg_loss,timer/dataset_eval_avg,train/post_ent_max,report/prior_ent_std,timer/dataset_train_count,eval/reward_pos_loss,eval/cost_max_data,report/post_ent_mean,eval/cont_pos_acc,train/actor_opt_grad_norm,eval/cost_neg_loss,eval/prior_ent_max,timer/dataset_train_min,train/adv_std,timer/env.step_avg,report/cost_max_data,train/params_agent/task_behavior/cost_critic/critic_opt,timer/agent.train_frac,timer/agent.policy_total,report/cont_avg,train/policy_entropy_mean,train/extr_cost_critic_mean,eval/reward_max_data,report/reward_pred,timer/agent.report_min,eval/cont_neg_loss,train/cost_pred,report/observation_loss_mean,train/reward_loss_mean,eval_replay/insert_wait_frac,train/extr_cost_critic_std,timer/agent.train_avg,train/policy_entropy_std,timer/env.step_total,timer/agent.policy_min,train/extr_return_normed_mean,timer/dataset_eval_total,train/extr_critic_mean,train/model_opt_model_opt_grad_overflow,eval/post_ent_min,timer/replay._sample_max,timer/replay._sample_count,report/cost_neg_acc,report/reward_max_data,timer/dataset_train_frac,train/actor_opt_actor_opt_grad_scale,eval/cost_pred,report/prior_ent_max,timer/duration,report/reward_avg,report/prior_ent_mag,train/params_agent/task_behavior/safe_ac/actor_opt,report/reward_pos_acc,timer/agent.policy_max,train/adv_max,eval_replay/sample_wait_frac,train/extr_cost_critic_critic_opt_grad_norm,report/reward_neg_loss,eval/rep_loss_std,train/extr_critic_critic_opt_grad_steps,train/policy_randomness_std,eval/reward_loss_std,timer/agent.report_avg,eval/cost_avg,train/prior_ent_std,eval/observation_loss_mean,eval/cont_loss_mean,train/prior_ent_mean,eval/post_ent_max,train/cost_rate,train/extr_cost_critic_critic_opt_grad_steps,train/extr_cost_critic_critic_opt_loss,eval/cost_neg_acc,replay/insert_wait_frac,timer/replay._sample_min,train/cost_loss_mean,train/extr_reward_max,timer/agent.train_total,train/extr_critic_critic_opt_critic_opt_grad_scale,train/policy_logprob_max,report/cost_pos_loss,eval/reward_neg_acc,train/policy_logprob_min,eval/reward_avg,report/prior_ent_min,train/cost_avg,train/cont_neg_acc,eval/prior_ent_min,eval_replay/samples,report/reward_neg_acc,timer/agent.train_count,timer/env.step_frac,report/model_loss_mean,eval/model_loss_mean,timer/replay._sample_frac,report/cost_pos_acc,report/reward_max_pred,timer/agent.save_frac,replay/sample_wait_avg,report/cont_rate,report/reward_pos_loss,train/extr_critic_critic_opt_grad_norm,eval/reward_max_pred,train/policy_randomness_mean,report/dyn_loss_std,report/cost_avg,train/cont_loss_std,train/reward_neg_loss,timer/agent.policy_frac,train/cost_max_pred,report/prior_ent_mean,eval/prior_ent_mean,timer/env.step_count,train/post_ent_mean,timer/dataset_train_total,report/observation_loss_std,eval_replay/sample_wait_avg,train/extr_return_normed_std,train/model_opt_grad_norm,report/rep_loss_mean,eval/cont_pos_loss,report/post_ent_std,report/cont_loss_mean,replay/samples,train/reward_max_pred,train/reward_pos_acc,timer/agent.save_max,train/adv_min,train/extr_return_raw_mean,train/extr_return_normed_min,replay/size,train/extr_critic_min,train/rep_loss_mean,train/params_agent/wm/model_opt,train/model_opt_loss,train/reward_pos_loss,eval/cont_rate,eval_replay/insert_wait_avg,train/post_ent_min,replay/inserts,train/dyn_loss_std,train/extr_critic_critic_opt_critic_opt_grad_overflow,train/cont_loss_mean,eval/cont_pred,train/model_loss_mean,eval/cont_neg_acc,train/policy_entropy_mag,train/extr_return_raw_std,train/prior_ent_min,eval/post_ent_std,train/observation_loss_mean,eval/reward_neg_loss,train/extr_reward_min,report/post_ent_min,report/reward_loss_std,eval/cost_loss_std,eval/observation_loss_std,train/adv_mag,train/extr_return_raw_mag,train/cont_pos_acc,train/extr_return_raw_max,train/actor_opt_grad_steps,report/model_loss_std,timer/dataset_eval_max,train/policy_logprob_std,train/extr_cost_critic_critic_opt_critic_opt_grad_scale,train/extr_return_rate,train/reward_avg,train/actor_opt_loss,timer/agent.save_count,timer/dataset_eval_min,train/policy_randomness_max,eval/post_ent_mag,report/reward_rate,timer/agent.report_count,timer/dataset_eval_frac,timer/agent.train_min,train/extr_reward_mag,train/extr_cost_critic_critic_opt_critic_opt_grad_overflow,train/dyn_loss_mean,train/reward_max_data,report/post_ent_max,train/prior_ent_mag,timer/agent.policy_avg,train/action_std,report/cont_pos_acc,train/policy_logprob_mean,report/cont_neg_acc,train/model_loss_std,train/cont_neg_loss,train/reward_loss_std,eval/cost_loss_mean,report/cost_pred,train/cont_rate,train/params_agent/task_behavior/critic/critic_opt,train/extr_return_raw_min,report/cont_loss_std,eval/reward_rate,eval/dyn_loss_std,report/cost_neg_loss,train/policy_randomness_min,timer/agent.policy_count,timer/dataset_train_avg,eval/reward_pred,train/model_opt_model_opt_grad_scale,train/extr_reward_std,train/cont_avg,train/extr_cost_critic_mag,train/extr_reward_mean,train/extr_cost_critic_max,timer/agent.train_max,train/extr_critic_mag,timer/agent.save_min,train/post_ent_mag,train/actor_opt_actor_opt_grad_overflow,train/extr_cost_critic_min,report/cost_loss_mean,train/adv_mean,report/cont_neg_loss,train/action_mag,train_stats/max_log_plan_ret,train_stats/max_log_plan_cost,eval_stats/max_log_plan_cost,train_stats/mean_log_plan_ret,eval_stats/max_log_plan_num_safe_traj,train_stats/mean_log_plan_num_safe_traj,train_stats/mean_log_plan_cost,eval_stats/mean_log_plan_cost,eval_stats/mean_log_plan_ret,train_stats/max_log_plan_num_safe_traj,eval_stats/max_log_plan_ret,fps,eval_stats/mean_log_plan_num_safe_traj
-62.376824089465664,605,4.799999999999999,352.278160914,0.2562362044183893,25.23412492301687,59.5,1741261257.3548641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.04467631578446,1090,4.799999999999999,352.278225475,0.6907014702020217,24.689780509540082,47.5,1741261257.354953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.73245918750763,1526,4.799999999999999,352.278243154,1.0836240687906753,24.701792478520403,42.6,1741261257.3550003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.7086995817721,2030,4.799999999999999,352.278257836,1.438976223820133,24.800463291545064,49.4,1741261257.3550413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-57.41612674593925,2459,4.799999999999999,352.278272726,1.7603503431445244,24.77909445138321,41.9,1741261257.35508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-106.66845715641975,3180,4.799999999999999,352.278287647,2.0509953360332442,24.527270639556868,71.1,1741261257.3551214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.92067236304283,3840,4.799999999999999,352.278300981,2.313849457792864,24.819705567700176,65.0,1741261257.3551605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-58.527666530013086,4346,4.799999999999999,352.278363274,2.551570013854446,25.307003377363152,49.6,1741261257.3551989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.62759466767311,4932,4.799999999999999,352.278381366,2.766560223617666,25.352528342024403,57.6,1741261257.3552382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-83.91631419360638,5476,4.799999999999999,352.278451111,2.9609935156299056,24.75596003851247,53.4,1741261257.355278,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
